student_id,attempt,question_id,concept,difficulty,correct,time_gap_days,days_since_practice,timestamp,knowledge_state
S004,58,Q370,SELECT,0.152,0,1.697,16.158,75.571,0.0
S004,59,Q060,TRIGGERS,0.598,1,0.88,23.054,76.451,0.06
S004,60,Q151,INNER JOIN,0.5,0,2.684,18.068,79.135,0.0
S004,61,Q122,INDEXING,0.478,0,0.406,39.802,79.541,0.0
S004,62,Q093,ORDER BY,0.402,0,3.699,25.027,83.24,0.0
S004,63,Q146,RIGHT JOIN,0.661,0,0.431,46.987,83.671,0.0
S004,64,Q457,SELECT,0.367,0,0.553,8.653,84.224,0.0
S004,65,Q112,INDEXING,0.48,0,3.236,7.918,87.46,0.0
S004,66,Q106,TRIGGERS,0.768,1,0.01,11.018,87.469,0.06
S004,67,Q388,FOREIGN KEY,0.322,0,0.588,33.421,88.058,0.0
S004,68,Q467,TRIGGERS,0.624,0,0.637,1.225,88.694,0.0166
S004,69,Q454,AGGREGATE FUNCTIONS,0.435,0,0.871,22.759,89.565,0.0
S004,70,Q150,PRIMARY KEY,0.22,0,2.294,55.126,91.859,0.0
S004,71,Q251,TRIGGERS,0.583,1,2.272,5.438,94.132,0.06
S004,72,Q076,WHERE,0.378,0,1.616,22.017,95.748,0.0
S004,73,Q113,ORDER BY,0.443,0,0.545,13.052,96.292,0.0
S004,74,Q202,PRIMARY KEY,0.254,0,1.462,5.895,97.755,0.0
S004,75,Q047,LEFT JOIN,0.482,1,1.03,98.785,98.785,0.06
S004,76,Q281,HAVING,0.584,0,0.262,58.939,99.047,0.0
S004,77,Q368,WHERE,0.261,1,0.876,4.175,99.923,0.06
S004,78,Q490,STORED PROCEDURES,0.81,0,0.132,50.226,100.055,0.0
S004,79,Q375,TRIGGERS,0.555,0,2.452,8.375,102.507,0.0
S004,80,Q355,NORMALIZATION,0.531,0,1.384,44.405,103.89,0.0
S004,81,Q099,STORED PROCEDURES,0.827,0,0.402,4.237,104.292,0.0
S004,82,Q214,INDEXING,0.488,0,5.515,22.347,109.807,0.0
S004,83,Q448,GROUP BY,0.626,0,0.493,69.754,110.299,0.0
S004,84,Q121,VIEWS,0.492,0,0.816,37.241,111.115,0.0
S004,85,Q331,STORED PROCEDURES,0.731,0,0.817,7.641,111.933,0.0
S004,86,Q483,VIEWS,0.52,0,0.044,0.861,111.976,0.0
S004,87,Q262,AGGREGATE FUNCTIONS,0.576,0,2.282,24.693,114.258,0.0
S004,88,Q239,INNER JOIN,0.478,0,0.062,35.185,114.32,0.0
S004,89,Q333,HAVING,0.504,0,1.253,16.526,115.573,0.0
S004,90,Q474,LEFT JOIN,0.551,0,0.483,17.271,116.056,0.0
S004,91,Q072,NORMALIZATION,0.55,0,3.519,15.685,119.575,0.0
S004,92,Q430,SUBQUERIES,0.653,0,0.324,56.264,119.899,0.0
S004,93,Q141,ORDER BY,0.343,1,2.679,26.286,122.578,0.06
S004,94,Q253,STORED PROCEDURES,0.691,0,0.573,11.218,123.151,0.0
S004,95,Q008,JOINS,0.4,0,3.997,55.009,127.149,0.0
S004,96,Q284,HAVING,0.408,0,0.078,11.653,127.226,0.0
S004,97,Q101,INDEXING,0.695,0,0.131,17.55,127.357,0.0
S004,98,Q458,TRIGGERS,0.727,1,1.631,26.481,128.988,0.06
S004,99,Q381,WHERE,0.339,0,0.875,29.94,129.863,0.0
S004,100,Q228,HAVING,0.488,0,1.775,4.412,131.638,0.0
S005,1,Q461,RIGHT JOIN,0.484,0,1.273,1.273,1.273,0.4506
S005,2,Q027,GROUP BY,0.405,0,3.625,4.898,4.898,0.1389
S005,3,Q281,HAVING,0.584,0,0.468,5.367,5.367,0.3814
S005,4,Q406,HAVING,0.46,0,0.201,0.201,5.568,0.3534
S005,5,Q438,GROUP BY,0.565,0,0.053,0.723,5.621,0.103
S005,6,Q471,STORED PROCEDURES,0.749,0,2.436,8.057,8.057,0.1233
S005,7,Q374,RIGHT JOIN,0.474,1,0.451,7.235,8.508,0.4021
S005,8,Q436,PRIMARY KEY,0.38,1,0.561,9.069,9.069,0.4207
S005,9,Q499,FOREIGN KEY,0.458,0,0.795,9.863,9.863,0.2501
S005,10,Q239,INNER JOIN,0.478,0,2.345,12.208,12.208,0.0696
S005,11,Q288,VIEWS,0.651,0,2.609,14.817,14.817,0.2041
S005,12,Q404,SELECT,0.335,0,1.602,16.419,16.419,0.0
S005,13,Q278,INDEXING,0.499,0,1.669,18.088,18.088,0.0242
S005,14,Q290,SELECT,0.153,0,0.046,1.715,18.134,0.0
S005,15,Q095,TRANSACTIONS,0.782,1,6.688,24.822,24.822,0.06
S005,16,Q478,VIEWS,0.411,1,0.65,10.655,25.472,0.1043
S005,17,Q341,NORMALIZATION,0.653,0,3.016,28.488,28.488,0.0
S005,18,Q181,FOREIGN KEY,0.273,0,2.192,20.816,30.68,0.0
S005,19,Q138,TRANSACTIONS,0.588,0,0.837,6.694,31.516,0.0
S005,20,Q273,GROUP BY,0.489,0,1.042,26.937,32.558,0.0
S005,21,Q423,TRANSACTIONS,0.738,0,4.087,5.129,36.645,0.0
S005,22,Q129,SELECT,0.199,0,0.207,18.719,36.852,0.0
S005,23,Q327,INDEXING,0.496,1,0.024,18.789,36.877,0.06
S005,24,Q095,TRANSACTIONS,0.782,0,0.955,1.187,37.832,0.0
S005,25,Q480,STORED PROCEDURES,0.638,0,0.522,30.298,38.354,0.0
S005,26,Q106,TRIGGERS,0.768,0,2.351,40.706,40.706,0.0
S005,27,Q260,PRIMARY KEY,0.442,0,0.163,31.8,40.869,0.0
S005,28,Q296,VIEWS,0.472,1,0.147,15.543,41.015,0.06
S005,29,Q195,TRANSACTIONS,0.673,0,0.588,3.772,41.604,0.0
S005,30,Q369,PRIMARY KEY,0.283,1,4.322,5.057,45.925,0.06
S005,31,Q386,SELECT,0.334,0,1.285,10.358,47.21,0.0
S005,32,Q166,LEFT JOIN,0.618,0,0.232,47.442,47.442,0.0
S005,33,Q266,FOREIGN KEY,0.324,0,1.768,18.531,49.21,0.0
S005,34,Q333,HAVING,0.504,0,1.623,45.266,50.834,0.0
S005,35,Q303,WHERE,0.319,0,0.093,50.926,50.926,0.0
S005,36,Q022,UNION,0.499,1,0.195,51.122,51.122,0.06
S005,37,Q283,STORED PROCEDURES,0.715,0,1.987,14.754,53.109,0.0
S005,38,Q474,LEFT JOIN,0.551,0,1.353,7.019,54.461,0.0
S005,39,Q073,RIGHT JOIN,0.571,0,0.939,46.893,55.401,0.0
S005,40,Q352,AGGREGATE FUNCTIONS,0.46,1,2.466,57.866,57.866,0.06
S005,41,Q039,AGGREGATE FUNCTIONS,0.36,0,1.497,1.497,59.363,0.0125
S005,42,Q124,FOREIGN KEY,0.397,0,1.932,12.085,61.296,0.0
S005,43,Q386,SELECT,0.334,1,1.635,15.721,62.931,0.06
S005,44,Q285,SELECT,0.344,0,2.46,2.46,65.391,0.0
S005,45,Q340,NORMALIZATION,0.688,0,1.245,38.147,66.635,0.0
S005,46,Q394,UNION,0.411,1,1.187,16.701,67.822,0.06
S005,47,Q216,HAVING,0.472,1,0.625,17.614,68.448,0.06
S005,48,Q332,TRIGGERS,0.562,1,0.245,27.987,68.693,0.06
S005,49,Q173,SELECT,0.193,0,0.521,3.823,69.213,0.0
S005,50,Q336,RIGHT JOIN,0.557,0,7.782,21.595,76.995,0.0
S005,51,Q096,LEFT JOIN,0.516,0,1.692,24.226,78.687,0.0
S005,52,Q018,FOREIGN KEY,0.452,0,1.306,18.697,79.993,0.0
S005,53,Q365,LEFT JOIN,0.529,0,0.476,1.782,80.469,0.0
S005,54,Q452,RIGHT JOIN,0.577,0,0.591,4.065,81.06,0.0
S005,55,Q231,INDEXING,0.687,0,0.025,44.208,81.085,0.0
S005,56,Q400,VIEWS,0.655,1,3.495,43.564,84.58,0.06
S005,57,Q317,NORMALIZATION,0.619,0,0.629,18.574,85.209,0.0
S005,58,Q044,RIGHT JOIN,0.637,0,3.871,8.02,89.08,0.0
S005,59,Q044,RIGHT JOIN,0.637,0,1.574,1.574,90.654,0.0
S005,60,Q372,INDEXING,0.498,0,1.553,11.122,92.207,0.0
S005,61,Q206,SUBQUERIES,0.557,0,0.189,92.395,92.395,0.0
S005,62,Q287,VIEWS,0.513,0,0.585,8.4,92.98,0.0
S005,63,Q110,GROUP BY,0.62,0,0.019,60.441,92.999,0.0
S005,64,Q424,SELECT,0.283,1,3.372,27.158,96.372,0.06
S005,65,Q133,FOREIGN KEY,0.479,0,1.084,17.463,97.455,0.0
S005,66,Q409,FOREIGN KEY,0.381,1,0.727,0.727,98.182,0.06
S005,67,Q325,AGGREGATE FUNCTIONS,0.474,0,0.738,39.557,98.921,0.0
S005,68,Q247,PRIMARY KEY,0.388,0,0.981,53.976,99.902,0.0
S005,69,Q096,LEFT JOIN,0.516,1,0.292,19.725,100.194,0.06
S005,70,Q344,SELECT,0.171,0,0.778,4.6,100.972,0.0
S005,71,Q016,INNER JOIN,0.401,0,8.129,96.892,109.1,0.0
S005,72,Q193,INDEXING,0.643,0,0.579,17.472,109.679,0.0
S005,73,Q129,SELECT,0.199,1,0.773,9.48,110.452,0.06
S005,74,Q326,AGGREGATE FUNCTIONS,0.323,1,1.346,12.877,111.798,0.06
S005,75,Q161,SELECT,0.357,0,1.501,2.847,113.299,0.0
S005,76,Q475,SELECT,0.227,0,0.191,0.191,113.49,0.0
S005,77,Q276,VIEWS,0.484,1,2.1,22.61,115.59,0.06
S005,78,Q275,HAVING,0.692,0,1.965,49.108,117.556,0.0
S005,79,Q141,ORDER BY,0.343,1,1.68,119.236,119.236,0.06
S005,80,Q476,TRIGGERS,0.613,0,0.878,51.421,120.114,0.0
S005,81,Q342,AGGREGATE FUNCTIONS,0.576,0,0.397,8.713,120.511,0.0
S005,82,Q200,SELECT,0.313,0,4.965,11.985,125.475,0.0
S005,83,Q026,JOINS,0.462,0,0.531,126.006,126.006,0.0
S005,84,Q137,ORDER BY,0.445,0,0.135,6.906,126.141,0.0
S005,85,Q039,AGGREGATE FUNCTIONS,0.36,0,5.562,11.193,131.703,0.0
S005,86,Q439,HAVING,0.648,0,0.399,14.547,132.103,0.0
S005,87,Q411,SUBQUERIES,0.668,0,4.044,43.751,136.147,0.0
S005,88,Q275,HAVING,0.692,0,1.753,5.798,137.9,0.0
S005,89,Q230,GROUP BY,0.634,0,1.587,46.488,139.488,0.0
S005,90,Q355,NORMALIZATION,0.531,0,2.491,56.769,141.978,0.0
S005,91,Q374,RIGHT JOIN,0.474,0,3.361,54.686,145.34,0.0
S005,92,Q359,UNION,0.42,0,0.942,78.459,146.281,0.0
S005,93,Q154,INDEXING,0.465,0,2.207,38.81,148.489,0.0
S005,94,Q051,FOREIGN KEY,0.373,0,3.634,53.941,152.123,0.0
S005,95,Q088,INDEXING,0.69,1,3.868,7.502,155.991,0.06
S005,96,Q381,WHERE,0.339,0,1.817,106.881,157.807,0.0
S005,97,Q118,GROUP BY,0.421,1,1.484,19.803,159.291,0.06
S005,98,Q007,WHERE,0.38,0,0.908,2.392,160.199,0.0
S005,99,Q438,GROUP BY,0.565,1,1.199,2.108,161.399,0.0884
S005,100,Q498,FOREIGN KEY,0.401,1,1.318,10.593,162.716,0.06
S006,1,Q026,JOINS,0.462,1,2.537,2.537,2.537,0.4622
S006,2,Q353,PRIMARY KEY,0.417,0,1.058,3.595,3.595,0.2756
S006,3,Q286,STORED PROCEDURES,0.846,0,1.038,4.633,4.633,0.2924
S006,4,Q238,VIEWS,0.43,0,0.657,5.29,5.29,0.2347
S006,5,Q079,WHERE,0.326,1,0.902,6.192,6.192,0.2823
S006,6,Q358,INNER JOIN,0.377,1,0.735,6.927,6.927,0.345
S006,7,Q064,AGGREGATE FUNCTIONS,0.397,0,0.917,7.844,7.844,0.2148
S006,8,Q320,SUBQUERIES,0.828,1,2.521,10.365,10.365,0.2837
S006,9,Q278,INDEXING,0.499,0,0.218,10.583,10.583,0.2855
S006,10,Q330,ORDER BY,0.419,0,0.973,11.557,11.557,0.0127
S006,11,Q381,WHERE,0.339,1,0.177,5.541,11.733,0.2592
S006,12,Q161,SELECT,0.357,0,0.203,11.937,11.937,0.01
S006,13,Q418,WHERE,0.336,1,0.058,0.262,11.995,0.3153
S006,14,Q218,ORDER BY,0.226,0,0.363,0.801,12.358,0.0
S006,15,Q178,HAVING,0.584,0,3.083,15.441,15.441,0.1913
S006,16,Q253,STORED PROCEDURES,0.691,0,0.44,11.248,15.881,0.0987
S006,17,Q244,LEFT JOIN,0.512,0,0.124,16.005,16.005,0.0
S006,18,Q334,SUBQUERIES,0.603,0,0.241,5.88,16.245,0.1705
S006,19,Q413,LEFT JOIN,0.513,0,0.232,0.473,16.478,0.0
S006,20,Q187,HAVING,0.52,1,0.697,1.734,17.174,0.2252
S006,21,Q039,AGGREGATE FUNCTIONS,0.36,1,4.209,13.54,21.384,0.0718
S006,22,Q039,AGGREGATE FUNCTIONS,0.36,0,1.047,1.047,22.431,0.031
S006,23,Q278,INDEXING,0.499,0,0.972,12.82,23.403,0.0682
S006,24,Q222,VIEWS,0.416,0,0.669,18.782,24.072,0.0
S006,25,Q255,RIGHT JOIN,0.673,0,4.242,28.314,28.314,0.0
S006,26,Q442,NORMALIZATION,0.586,0,6.603,34.917,34.917,0.0
S006,27,Q390,GROUP BY,0.446,0,1.921,36.838,36.838,0.0
S006,28,Q086,HAVING,0.59,0,0.951,20.614,37.789,0.0
S006,29,Q254,TRANSACTIONS,0.536,0,4.122,41.911,41.911,0.0
S006,30,Q033,LEFT JOIN,0.653,1,0.242,25.675,42.153,0.06
S006,31,Q350,TRIGGERS,0.764,1,0.033,42.186,42.186,0.06
S006,32,Q405,LEFT JOIN,0.648,0,0.019,0.053,42.206,0.0342
S006,33,Q235,AGGREGATE FUNCTIONS,0.512,0,0.213,19.988,42.419,0.0
S006,34,Q180,INDEXING,0.498,0,0.037,19.052,42.455,0.0
S006,35,Q274,STORED PROCEDURES,0.63,1,1.372,27.947,43.828,0.06
S006,36,Q236,NORMALIZATION,0.543,1,2.092,11.003,45.92,0.06
S006,37,Q364,WHERE,0.339,1,0.074,33.999,45.994,0.06
S006,38,Q068,ORDER BY,0.202,0,0.334,33.97,46.328,0.0
S006,39,Q098,AGGREGATE FUNCTIONS,0.402,0,2.413,6.322,48.74,0.0
S006,40,Q172,RIGHT JOIN,0.657,0,4.109,24.535,52.849,0.0
S006,41,Q185,INDEXING,0.692,0,0.022,10.416,52.871,0.0
S006,42,Q351,NORMALIZATION,0.753,0,1.168,8.12,54.04,0.0
S006,43,Q220,TRANSACTIONS,0.748,0,0.022,12.151,54.061,0.0
S006,44,Q442,NORMALIZATION,0.586,0,0.307,0.328,54.368,0.0
S006,45,Q215,VIEWS,0.633,0,2.325,32.621,56.693,0.0
S006,46,Q443,AGGREGATE FUNCTIONS,0.346,1,0.386,8.338,57.079,0.06
S006,47,Q271,UNION,0.382,0,1.473,58.551,58.551,0.0
S006,48,Q387,UNION,0.384,0,0.306,0.306,58.857,0.0
S006,49,Q463,AGGREGATE FUNCTIONS,0.577,0,1.367,3.145,60.224,0.0
S006,50,Q294,HAVING,0.618,0,1.075,23.51,61.299,0.0
S006,51,Q392,STORED PROCEDURES,0.686,0,0.473,17.945,61.773,0.0
S006,52,Q175,INDEXING,0.505,0,1.057,9.958,62.829,0.0
S006,53,Q045,WHERE,0.224,0,1.209,18.044,64.038,0.0
S006,54,Q195,TRANSACTIONS,0.673,0,3.156,13.133,67.194,0.0
S006,55,Q333,HAVING,0.504,1,0.181,6.076,67.375,0.06
S006,56,Q327,INDEXING,0.496,0,0.068,4.613,67.443,0.0
S006,57,Q408,HAVING,0.471,0,1.116,1.184,68.559,0.0172
S006,58,Q266,FOREIGN KEY,0.324,1,4.377,72.936,72.936,0.06
S006,59,Q440,SUBQUERIES,0.653,1,0.901,57.592,73.837,0.06
S006,60,Q345,ORDER BY,0.246,0,0.204,27.713,74.041,0.0
S006,61,Q368,WHERE,0.261,0,1.712,11.715,75.753,0.0
S006,62,Q279,FOREIGN KEY,0.269,1,6.835,9.652,82.588,0.06
S006,63,Q427,HAVING,0.634,1,0.072,14.101,82.66,0.06
S006,64,Q043,RIGHT JOIN,0.724,0,1.214,31.025,83.874,0.0
S006,65,Q444,PRIMARY KEY,0.235,0,0.279,80.558,84.153,0.0
S006,66,Q056,GROUP BY,0.622,0,0.793,48.109,84.947,0.0
S006,67,Q232,PRIMARY KEY,0.433,0,1.588,2.381,86.534,0.0
S006,68,Q068,ORDER BY,0.202,0,0.292,12.785,86.826,0.0
S006,69,Q323,WHERE,0.355,0,5.154,16.228,91.98,0.0
S006,70,Q280,JOINS,0.685,0,0.568,90.011,92.549,0.0
S006,71,Q269,AGGREGATE FUNCTIONS,0.384,0,0.279,32.603,92.827,0.0
S006,72,Q338,FOREIGN KEY,0.333,1,2.396,12.635,95.223,0.06
S006,73,Q301,WHERE,0.29,1,0.967,4.209,96.19,0.06
S006,74,Q495,TRIGGERS,0.746,0,0.862,54.865,97.051,0.0
S006,75,Q439,HAVING,0.648,1,2.288,16.679,99.339,0.06
S006,76,Q309,HAVING,0.586,1,1.744,1.744,101.083,0.0938
S006,77,Q045,WHERE,0.224,0,0.382,5.275,101.465,0.0
S006,78,Q051,FOREIGN KEY,0.373,0,2.019,8.261,103.483,0.0
S006,79,Q440,SUBQUERIES,0.653,0,2.408,32.054,105.891,0.0
S006,80,Q439,HAVING,0.648,1,0.478,5.286,106.369,0.0746
S006,81,Q289,WHERE,0.209,1,2.681,7.585,109.05,0.06
S006,82,Q253,STORED PROCEDURES,0.691,1,0.3,47.577,109.35,0.06
S006,83,Q099,STORED PROCEDURES,0.827,0,0.226,0.226,109.576,0.0316
S006,84,Q080,HAVING,0.504,0,1.689,4.897,111.266,0.0
S006,85,Q310,WHERE,0.401,0,0.092,2.307,111.357,0.0004
S006,86,Q419,LEFT JOIN,0.469,0,0.756,69.907,112.113,0.0
S006,87,Q236,NORMALIZATION,0.543,0,1.965,59.71,114.078,0.0
S006,88,Q282,WHERE,0.221,1,3.563,6.285,117.642,0.06
S006,89,Q065,INNER JOIN,0.622,0,0.656,111.371,118.298,0.0
S006,90,Q343,VIEWS,0.483,0,0.992,62.597,119.29,0.0
S006,91,Q158,VIEWS,0.411,0,4.187,4.187,123.477,0.0
S006,92,Q463,AGGREGATE FUNCTIONS,0.577,0,0.264,30.914,123.741,0.0
S006,93,Q407,ORDER BY,0.241,0,0.568,37.482,124.309,0.0
S006,94,Q088,INDEXING,0.69,0,2.034,58.9,126.342,0.0
S006,95,Q170,TRIGGERS,0.682,0,0.961,30.252,127.303,0.0
S006,96,Q347,FOREIGN KEY,0.405,1,0.454,24.274,127.757,0.06
S006,97,Q109,AGGREGATE FUNCTIONS,0.581,0,0.798,4.814,128.555,0.0
S006,98,Q296,VIEWS,0.472,0,1.413,6.491,129.968,0.0
S006,99,Q343,VIEWS,0.483,1,0.573,0.573,130.54,0.06
S006,100,Q092,GROUP BY,0.355,0,1.372,46.966,131.912,0.0
S007,1,Q025,LEFT JOIN,0.627,1,0.576,0.576,0.576,0.507
S007,2,Q331,STORED PROCEDURES,0.731,1,0.505,1.081,1.081,0.4036
S007,3,Q429,WHERE,0.391,1,0.576,1.657,1.657,0.4932
S007,4,Q259,JOINS,0.641,0,0.287,1.944,1.944,0.2888
S007,5,Q152,PRIMARY KEY,0.249,0,0.047,1.991,1.991,0.2296
S007,6,Q372,INDEXING,0.498,0,0.785,2.776,2.776,0.3421
S007,7,Q190,SUBQUERIES,0.738,0,1.541,4.317,4.317,0.209
S007,8,Q433,TRANSACTIONS,0.619,0,2.967,7.284,7.284,0.0986
S007,9,Q345,ORDER BY,0.246,0,0.57,7.854,7.854,0.1944
S007,10,Q407,ORDER BY,0.241,1,0.842,0.842,8.696,0.2418
S007,11,Q499,FOREIGN KEY,0.458,0,0.443,9.139,9.139,0.1137
S007,12,Q481,TRIGGERS,0.686,0,0.47,9.609,9.609,0.3195
S007,13,Q439,HAVING,0.648,0,0.729,10.338,10.338,0.1018
S007,14,Q045,WHERE,0.224,1,1.33,10.011,11.668,0.403
S007,15,Q352,AGGREGATE FUNCTIONS,0.46,0,2.672,14.339,14.339,0.2394
S007,16,Q287,VIEWS,0.513,0,0.283,14.622,14.622,0.0
S007,17,Q244,LEFT JOIN,0.512,0,1.298,15.343,15.92,0.2519
S007,18,Q381,WHERE,0.339,1,2.506,6.758,18.426,0.3617
S007,19,Q191,SELECT,0.285,0,2.987,21.412,21.412,0.1223
S007,20,Q154,INDEXING,0.465,0,4.049,22.686,25.462,0.0
S007,21,Q099,STORED PROCEDURES,0.827,0,1.223,25.603,26.684,0.0
S007,22,Q261,NORMALIZATION,0.767,0,1.247,27.931,27.931,0.0
S007,23,Q258,SELECT,0.206,0,2.54,9.059,30.471,0.0
S007,24,Q109,AGGREGATE FUNCTIONS,0.581,0,1.91,18.042,32.382,0.0
S007,25,Q008,JOINS,0.4,0,1.526,31.964,33.908,0.0
S007,26,Q256,ORDER BY,0.346,0,3.415,28.627,37.323,0.0
S007,27,Q099,STORED PROCEDURES,0.827,0,3.503,14.142,40.826,0.0
S007,28,Q164,PRIMARY KEY,0.249,1,1.04,39.875,41.866,0.06
S007,29,Q074,VIEWS,0.476,0,3.641,30.885,45.507,0.0
S007,30,Q199,UNION,0.466,0,0.562,46.069,46.069,0.0
S007,31,Q279,FOREIGN KEY,0.269,1,1.453,38.382,47.522,0.06
S007,32,Q341,NORMALIZATION,0.653,0,4.09,23.68,51.611,0.0
S007,33,Q179,ORDER BY,0.262,0,3.261,17.55,54.873,0.0
S007,34,Q287,VIEWS,0.513,0,5.056,14.422,59.929,0.0
S007,35,Q209,STORED PROCEDURES,0.739,1,0.302,19.405,60.231,0.06
S007,36,Q122,INDEXING,0.478,0,1.284,36.053,61.515,0.0
S007,37,Q070,HAVING,0.608,0,0.686,51.863,62.201,0.0
S007,38,Q075,UNION,0.426,1,1.554,17.686,63.755,0.06
S007,39,Q467,TRIGGERS,0.624,0,0.762,54.908,64.517,0.0
S007,40,Q382,LEFT JOIN,0.543,1,0.332,48.929,64.849,0.06
S007,41,Q216,HAVING,0.472,1,2.616,5.265,67.465,0.06
S007,42,Q492,ORDER BY,0.258,1,3.409,16.002,70.875,0.06
S007,43,Q433,TRANSACTIONS,0.619,0,1.608,65.199,72.483,0.0
S007,44,Q030,GROUP BY,0.529,0,0.622,73.105,73.105,0.0
S007,45,Q111,TRANSACTIONS,0.674,1,0.467,1.088,73.571,0.06
S007,46,Q210,GROUP BY,0.475,1,0.572,1.039,74.143,0.06
S007,47,Q042,SUBQUERIES,0.658,1,1.184,71.01,75.327,0.06
S007,48,Q007,WHERE,0.38,1,2.92,59.822,78.247,0.06
S007,49,Q409,FOREIGN KEY,0.381,0,3.643,34.368,81.89,0.0
S007,50,Q134,ORDER BY,0.387,0,1.721,12.736,83.611,0.0
S007,51,Q337,FOREIGN KEY,0.341,0,1.66,3.381,85.271,0.0
S007,52,Q383,PRIMARY KEY,0.392,0,0.192,43.597,85.462,0.0
S007,53,Q387,UNION,0.384,0,0.292,22.0,85.755,0.0
S007,54,Q435,NORMALIZATION,0.623,0,4.567,38.71,90.322,0.0
S007,55,Q184,HAVING,0.542,1,0.403,23.26,90.725,0.06
S007,56,Q179,ORDER BY,0.262,0,4.371,11.485,95.096,0.0
S007,57,Q059,PRIMARY KEY,0.219,1,2.439,12.072,97.535,0.06
S007,58,Q157,TRIGGERS,0.69,0,2.032,35.05,99.567,0.0
S007,59,Q196,STORED PROCEDURES,0.722,0,1.471,40.807,101.038,0.0
S007,60,Q237,SUBQUERIES,0.801,0,0.083,25.793,101.121,0.0
S007,61,Q219,VIEWS,0.56,0,0.368,41.56,101.489,0.0
S007,62,Q087,JOINS,0.52,1,0.276,67.858,101.765,0.06
S007,63,Q373,AGGREGATE FUNCTIONS,0.326,0,1.516,70.9,103.282,0.0
S007,64,Q165,NORMALIZATION,0.71,0,1.073,14.033,104.355,0.0
S007,65,Q227,NORMALIZATION,0.525,1,2.363,2.363,106.718,0.06
S007,66,Q003,INNER JOIN,0.484,0,1.854,108.572,108.572,0.0
S007,67,Q116,ORDER BY,0.363,1,0.949,14.424,109.521,0.06
S007,68,Q317,NORMALIZATION,0.619,1,0.676,3.479,110.197,0.0678
S007,69,Q024,VIEWS,0.478,0,0.225,8.933,110.422,0.0
S007,70,Q206,SUBQUERIES,0.557,0,0.592,9.893,111.014,0.0
S007,71,Q027,GROUP BY,0.405,0,1.705,38.576,112.719,0.0
S007,72,Q264,TRANSACTIONS,0.523,0,1.782,40.93,114.501,0.0
S007,73,Q461,RIGHT JOIN,0.484,1,0.531,115.033,115.033,0.06
S007,74,Q352,AGGREGATE FUNCTIONS,0.46,1,1.311,13.062,116.343,0.06
S007,75,Q372,INDEXING,0.498,1,1.179,56.007,117.522,0.06
S007,76,Q446,NORMALIZATION,0.718,0,0.443,7.768,117.965,0.0
S007,77,Q349,PRIMARY KEY,0.216,0,1.103,21.533,119.067,0.0
S007,78,Q477,TRIGGERS,0.655,0,0.051,19.551,119.118,0.0
S007,79,Q409,FOREIGN KEY,0.381,1,0.223,34.071,119.342,0.06
S007,80,Q310,WHERE,0.401,0,0.964,42.058,120.305,0.0
S007,81,Q089,RIGHT JOIN,0.546,0,1.357,6.63,121.662,0.0
S007,82,Q085,VIEWS,0.618,1,0.793,12.034,122.456,0.06
S007,83,Q485,GROUP BY,0.405,1,2.574,12.311,125.03,0.06
S007,84,Q113,ORDER BY,0.443,0,0.222,15.731,125.252,0.0
S007,85,Q130,INDEXING,0.534,0,4.007,11.736,129.258,0.0
S007,86,Q350,TRIGGERS,0.764,1,1.36,11.5,130.618,0.06
S007,87,Q325,AGGREGATE FUNCTIONS,0.474,0,0.451,14.726,131.069,0.0
S007,88,Q307,VIEWS,0.44,0,0.084,8.698,131.153,0.0
S007,89,Q197,SELECT,0.265,0,2.972,103.654,134.125,0.0
S007,90,Q363,NORMALIZATION,0.675,1,3.698,19.858,137.823,0.06
S007,91,Q278,INDEXING,0.499,1,2.591,11.155,140.413,0.06
S007,92,Q251,TRIGGERS,0.583,1,0.105,9.9,140.518,0.06
S007,93,Q449,HAVING,0.677,1,0.396,50.189,140.914,0.06
S007,94,Q132,VIEWS,0.698,0,1.077,10.838,141.991,0.0
S007,95,Q171,HAVING,0.455,1,2.044,3.121,144.035,0.0732
S007,96,Q106,TRIGGERS,0.768,0,0.176,3.693,144.211,0.0
S007,97,Q070,HAVING,0.608,0,0.171,0.347,144.383,0.043
S007,98,Q370,SELECT,0.152,0,0.316,10.574,144.699,0.0
S007,99,Q013,NORMALIZATION,0.686,0,0.127,7.003,144.826,0.0
S007,100,Q113,ORDER BY,0.443,1,0.881,20.455,145.707,0.06
S008,1,Q426,JOINS,0.626,1,3.149,3.149,3.149,0.4847
S008,2,Q182,NORMALIZATION,0.512,1,0.015,3.164,3.164,0.2597
S008,3,Q314,NORMALIZATION,0.631,1,0.058,0.058,3.221,0.3189
S008,4,Q146,RIGHT JOIN,0.661,1,6.502,9.724,9.724,0.2773
S008,5,Q470,AGGREGATE FUNCTIONS,0.49,1,2.288,12.012,12.012,0.3
S008,6,Q305,UNION,0.595,0,2.923,14.935,14.935,0.1074
S008,7,Q405,LEFT JOIN,0.648,1,1.147,16.082,16.082,0.2174
S008,8,Q431,JOINS,0.561,0,0.775,13.709,16.857,0.2541
S008,9,Q179,ORDER BY,0.262,1,0.028,16.885,16.885,0.06
S008,10,Q411,SUBQUERIES,0.668,0,0.001,16.886,16.886,0.1811
S008,11,Q241,STORED PROCEDURES,0.818,0,0.221,17.107,17.107,0.0
S008,12,Q455,FOREIGN KEY,0.309,0,0.311,17.418,17.418,0.0
